Feature,Data_Type,Category,Sub_Category,ACH-000001,ACH-000048,ACH-000091,ACH-000116,ACH-000123,ACH-000132,ACH-000237,ACH-000256,ACH-000278,ACH-000291,ACH-000324,ACH-000409,ACH-000430,ACH-000443,ACH-000460,ACH-000524,ACH-000527,ACH-000542,ACH-000574,ACH-000608,ACH-000617,ACH-000646,ACH-000657,ACH-000663,ACH-000688,ACH-000696,ACH-000701,ACH-000704,ACH-000713,ACH-000719,ACH-000796,ACH-000811,ACH-000885,ACH-000906,ACH-000947,ACH-001042,ACH-001048,ACH-001063
ETFA_CopyNum,cat,Molecular,Copy Number,2,1,2,1,2,1,3,3,2,2,3,2,2,2,2,2,2,2,3,2,2,3,2,4,2,2,3,3,2,2,2,2,2,3,2,2,2,4
ETFB_CopyNum,cat,Molecular,Copy Number,2,1,2,2,2,2,3,3,1,3,3,2,2,2,4,2,4,2,3,3,6,5,2,3,1,2,3,4,2,3,2,2,2,3,2,3,2,3
ALAS1_CopyNum,cat,Molecular,Copy Number,3,1,2,2,2,2,3,3,2,1,2,2,2,1,2,2,2,2,4,3,3,3,2,3,2,3,1,3,1,2,1,2,2,3,2,2,1,3
ETFDH_CopyNum,cat,Molecular,Copy Number,4,1,2,2,2,1,2,3,2,2,2,2,2,1,2,2,2,2,3,2,2,3,2,3,1,2,2,3,0,3,2,2,2,2,2,2,1,3
ETS1_CopyNum,cat,Molecular,Copy Number,2,1,2,2,2,1,2,4,1,2,3,1,4,2,3,3,2,2,4,3,4,4,2,2,2,2,2,3,1,1,2,2,2,2,2,2,2,3
ETS2_CopyNum,cat,Molecular,Copy Number,5,1,2,2,2,1,2,4,1,2,2,2,2,2,3,3,4,2,2,3,4,4,2,3,2,2,1,3,2,2,2,2,2,3,2,2,1,5
ETV1_CopyNum,cat,Molecular,Copy Number,3,1,2,2,2,1,2,5,2,1,3,2,4,2,4,2,4,2,2,5,2,5,2,3,2,3,3,4,1,2,1,1,2,4,2,3,2,3
ETV2_CopyNum,cat,Molecular,Copy Number,6,1,2,2,2,2,3,7,2,3,4,5,2,2,4,4,4,2,6,3,4,5,2,3,2,2,3,4,2,4,2,2,2,3,2,3,1,3
ETV3_CopyNum,cat,Molecular,Copy Number,4,2,2,2,2,2,2,5,2,2,3,4,3,3,4,4,3,2,4,3,4,3,3,3,2,2,2,5,1,2,2,2,2,4,3,4,2,4
ETV4_CopyNum,cat,Molecular,Copy Number,4,1,2,2,2,2,3,3,1,2,4,2,2,3,4,3,5,2,5,2,2,5,2,4,2,3,2,5,1,4,2,2,2,3,2,2,1,4
ETV5_CopyNum,cat,Molecular,Copy Number,5,1,2,5,2,3,3,5,2,2,3,4,3,4,3,3,4,3,5,3,3,5,2,3,2,2,2,6,3,2,2,2,2,4,2,2,3,2
ETV6_CopyNum,cat,Molecular,Copy Number,3,1,2,2,2,3,4,3,2,2,4,2,2,1,3,2,3,3,5,3,3,5,2,4,1,2,2,3,2,2,2,1,2,4,2,2,2,3
EVC_CopyNum,cat,Molecular,Copy Number,4,1,2,2,2,2,2,3,2,2,2,2,2,3,2,2,2,2,2,2,2,3,2,3,1,2,2,3,3,3,2,2,2,2,2,2,1,3
MECOM_CopyNum,cat,Molecular,Copy Number,7,1,2,5,2,3,3,5,2,2,3,4,3,4,3,3,4,3,7,3,5,5,2,5,2,0,2,5,3,3,2,6,2,4,2,2,4,3
EVI2A_CopyNum,cat,Molecular,Copy Number,5,1,2,2,2,2,3,3,1,2,4,2,2,1,4,1,4,1,0,2,2,4,2,4,2,2,2,4,1,2,2,2,2,3,2,2,3,3
EVI2B_CopyNum,cat,Molecular,Copy Number,5,1,2,2,2,2,3,3,1,2,4,2,2,1,4,1,4,1,0,2,2,4,2,4,2,2,2,4,1,2,2,2,2,3,2,2,3,3
EVPL_CopyNum,cat,Molecular,Copy Number,5,1,2,2,2,4,3,3,2,2,4,5,2,3,4,2,3,2,7,2,2,4,2,5,2,3,2,5,2,2,2,2,2,3,2,2,3,4
EVX1_CopyNum,cat,Molecular,Copy Number,3,1,2,2,2,1,2,5,2,1,3,2,4,2,4,2,4,2,2,5,4,5,2,3,2,2,3,4,1,2,2,1,2,4,2,3,2,3
ALB_CopyNum,cat,Molecular,Copy Number,4,1,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,1,3,2,3,1,2,2,2,2,2,2,2,1,3
EWSR1_CopyNum,cat,Molecular,Copy Number,4,1,2,2,2,1,2,3,1,1,3,2,2,1,2,2,3,2,2,2,3,4,2,4,2,2,2,4,2,2,2,2,2,3,2,2,1,4
EXT1_CopyNum,cat,Molecular,Copy Number,5,1,3,3,2,3,3,2,4,2,4,4,3,3,2,7,5,3,4,2,2,3,2,4,2,5,2,6,2,2,2,2,2,4,2,3,2,3
EXT2_CopyNum,cat,Molecular,Copy Number,4,1,2,2,2,2,2,2,2,2,2,3,3,2,3,3,3,2,3,2,2,3,2,4,2,2,2,3,1,2,2,2,2,3,2,2,2,3
EXTL1_CopyNum,cat,Molecular,Copy Number,2,1,2,2,2,1,3,5,1,2,4,3,3,2,3,4,3,2,2,2,3,4,2,3,2,2,1,3,1,3,2,2,2,3,2,2,1,2
EXTL2_CopyNum,cat,Molecular,Copy Number,3,1,2,3,2,2,3,5,2,2,4,4,3,2,3,4,3,2,3,3,2,4,2,3,2,6,2,4,2,2,2,2,2,4,2,2,2,4
EXTL3_CopyNum,cat,Molecular,Copy Number,4,1,2,2,2,1,3,3,1,1,4,2,3,2,2,2,2,2,2,2,2,3,2,4,1,2,1,4,2,2,1,2,2,2,2,3,1,2
EYA1_CopyNum,cat,Molecular,Copy Number,4,1,3,2,2,2,3,2,2,2,3,2,3,2,2,4,5,3,2,3,4,3,2,4,2,3,2,6,3,2,2,2,2,4,2,3,2,3
EYA2_CopyNum,cat,Molecular,Copy Number,5,1,2,2,2,2,3,6,2,2,4,5,3,2,4,5,3,2,4,2,4,4,2,4,2,3,2,4,1,2,2,2,2,4,2,3,2,3
ALCAM_CopyNum,cat,Molecular,Copy Number,5,1,2,3,2,2,3,4,2,2,3,2,3,2,3,3,4,2,4,3,4,5,2,3,2,1,2,5,3,2,2,2,2,4,2,2,1,3
EYA3_CopyNum,cat,Molecular,Copy Number,2,1,2,3,2,1,3,5,1,2,4,4,3,2,3,4,3,2,2,2,3,4,2,3,2,3,1,3,1,2,2,2,2,3,2,2,1,4
EZH1_CopyNum,cat,Molecular,Copy Number,2,1,2,2,2,2,3,3,1,2,7,2,2,1,4,2,5,2,5,2,2,5,2,4,2,3,2,5,1,4,2,2,2,3,2,2,1,4
EZH2_CopyNum,cat,Molecular,Copy Number,3,1,2,3,2,2,2,6,3,3,2,4,4,2,4,4,2,1,3,4,5,3,2,3,2,3,1,4,2,2,2,1,2,4,2,3,2,4
F2_CopyNum,cat,Molecular,Copy Number,4,1,2,2,2,2,2,2,2,2,2,4,3,2,3,3,3,2,5,3,2,3,2,4,2,2,2,3,1,2,2,2,2,3,2,2,2,3
F2R_CopyNum,cat,Molecular,Copy Number,3,1,2,1,2,2,2,2,1,2,2,2,3,2,4,2,3,2,3,2,2,4,2,3,2,3,2,3,1,2,2,2,2,3,2,2,2,3
F2RL1_CopyNum,cat,Molecular,Copy Number,3,1,2,1,2,2,2,2,1,2,2,2,3,2,4,2,3,2,3,2,2,4,2,3,2,3,2,3,1,2,2,2,2,3,2,2,2,3
F2RL2_CopyNum,cat,Molecular,Copy Number,3,1,2,1,2,2,2,2,1,2,2,2,3,2,4,2,3,2,3,2,2,4,2,3,2,3,2,3,1,2,2,2,2,3,2,2,2,3
F3_CopyNum,cat,Molecular,Copy Number,3,1,2,4,2,2,3,5,2,2,4,4,3,2,3,4,3,2,3,3,4,4,2,3,2,4,2,4,2,2,2,2,2,4,2,2,2,4
F5_CopyNum,cat,Molecular,Copy Number,4,1,2,2,2,2,2,5,2,2,4,4,3,3,4,4,3,2,3,3,4,3,3,3,2,2,2,5,1,2,2,2,2,3,3,4,2,4
F7_CopyNum,cat,Molecular,Copy Number,2,1,2,3,2,1,2,3,1,3,3,5,2,1,2,2,2,2,2,2,4,3,2,3,2,3,2,2,1,2,2,2,2,2,2,2,2,2
F10_CopyNum,cat,Molecular,Copy Number,2,1,2,3,2,1,2,3,1,3,3,5,2,1,2,2,2,2,2,2,4,3,2,3,2,3,2,2,1,2,2,2,2,2,2,2,2,2
ALDH1A1_CopyNum,cat,Molecular,Copy Number,4,1,2,3,2,2,2,3,2,2,4,2,2,2,4,2,3,2,2,2,2,5,2,3,2,3,2,2,1,2,2,2,2,3,2,2,2,4
F11_CopyNum,cat,Molecular,Copy Number,4,1,2,1,2,1,2,3,3,2,2,2,2,1,2,2,2,2,3,1,2,3,2,3,1,1,1,2,1,3,2,2,2,2,2,2,1,2
F12_CopyNum,cat,Molecular,Copy Number,3,1,2,2,2,2,4,4,2,2,3,4,3,2,4,4,3,2,7,3,5,4,2,3,2,4,2,5,2,2,2,2,2,3,2,2,2,4
F13A1_CopyNum,cat,Molecular,Copy Number,3,1,2,3,2,2,3,4,2,2,3,3,2,1,2,4,2,2,3,3,5,3,2,3,2,4,2,5,1,2,2,2,2,4,2,2,2,3
F13B_CopyNum,cat,Molecular,Copy Number,4,1,2,3,2,2,2,5,2,2,4,4,3,2,4,4,3,2,3,3,4,3,3,3,2,2,2,5,1,2,2,2,2,3,3,4,2,4
FAAH_CopyNum,cat,Molecular,Copy Number,3,1,2,3,2,2,3,5,2,2,4,4,4,2,3,4,3,2,2,3,3,4,2,3,2,3,2,3,2,2,2,2,2,4,2,2,1,3
FABP4_CopyNum,cat,Molecular,Copy Number,4,1,3,2,2,2,3,2,2,2,4,2,3,3,2,5,5,3,2,2,4,3,2,4,2,3,2,6,2,2,2,2,2,4,2,3,2,3
FABP1_CopyNum,cat,Molecular,Copy Number,3,1,2,3,2,2,3,4,2,2,3,3,3,2,3,3,3,2,3,3,3,6,2,4,2,3,2,4,2,3,2,2,2,3,2,2,1,3
FABP2_CopyNum,cat,Molecular,Copy Number,4,1,2,1,2,1,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,1,3,2,3,1,3,2,2,2,2,2,2,1,3
ALDH2_CopyNum,cat,Molecular,Copy Number,4,1,2,3,2,2,3,3,2,2,3,2,2,2,3,2,3,2,3,2,2,5,2,4,2,3,2,3,1,3,2,2,2,3,2,2,1,3
FABP3_CopyNum,cat,Molecular,Copy Number,2,1,2,3,2,1,3,5,2,2,4,4,4,2,3,4,3,2,2,2,3,4,2,3,2,2,2,3,1,2,2,2,2,3,2,2,1,5
FABP5_CopyNum,cat,Molecular,Copy Number,4,1,3,2,2,2,3,2,2,2,4,2,3,3,2,5,5,3,2,2,4,3,2,4,2,3,2,6,2,2,2,2,2,4,2,3,2,3
FABP6_CopyNum,cat,Molecular,Copy Number,4,1,2,2,2,2,2,4,3,2,3,4,3,2,4,4,3,2,3,3,5,4,2,3,2,4,2,5,3,2,2,2,2,3,2,2,2,3
FABP7_CopyNum,cat,Molecular,Copy Number,3,1,2,3,2,2,3,4,1,2,3,2,1,1,3,3,2,2,3,3,2,3,1,3,2,2,1,4,1,2,2,2,2,3,2,2,2,5
FANCA_CopyNum,cat,Molecular,Copy Number,2,1,2,2,2,2,2,4,1,3,5,2,3,1,2,2,3,2,3,3,2,2,2,4,1,3,2,3,1,2,2,2,2,4,2,2,2,3
FANCC_CopyNum,cat,Molecular,Copy Number,3,1,2,2,2,2,2,3,2,2,2,2,2,3,2,2,3,2,2,2,2,2,2,3,2,2,2,3,1,2,2,2,2,3,2,2,2,4
FANCD2_CopyNum,cat,Molecular,Copy Number,3,1,2,2,2,2,3,3,2,1,4,3,2,1,3,2,3,2,5,2,3,3,2,3,3,3,2,5,2,3,2,2,2,3,2,2,2,3
FANCE_CopyNum,cat,Molecular,Copy Number,3,1,2,2,2,2,3,3,2,2,3,3,2,1,3,3,2,2,3,3,3,3,2,3,2,4,2,4,1,2,2,2,2,4,2,2,2,3
ALDH3A1_CopyNum,cat,Molecular,Copy Number,4,1,2,0,2,1,3,2,1,1,2,2,2,1,2,3,2,2,2,2,2,2,2,4,1,2,1,3,1,1,2,1,2,3,2,2,1,3
ACSL1_CopyNum,cat,Molecular,Copy Number,4,1,2,1,2,1,2,3,3,2,2,2,2,1,2,2,2,2,3,1,2,3,2,3,1,1,1,2,1,3,2,2,2,2,2,2,1,2
ACSL3_CopyNum,cat,Molecular,Copy Number,3,1,2,2,2,2,3,5,2,2,2,2,3,3,3,3,3,2,2,3,2,4,2,2,2,2,2,3,2,2,2,2,2,3,2,2,2,3
FAH_CopyNum,cat,Molecular,Copy Number,2,1,2,1,2,1,3,3,2,2,3,2,2,2,2,2,2,2,3,2,2,3,2,4,2,2,3,3,2,2,2,2,2,3,2,2,2,4
PTK2B_CopyNum,cat,Molecular,Copy Number,4,1,2,2,2,1,3,3,1,1,4,2,3,2,2,1,2,2,2,2,2,3,2,4,1,2,1,4,1,2,1,2,2,2,2,3,1,2
BPTF_CopyNum,cat,Molecular,Copy Number,5,1,2,2,2,2,3,3,2,2,4,2,2,4,4,2,4,2,6,2,2,5,2,5,2,3,2,6,2,2,2,2,2,3,2,2,3,4
FANCF_CopyNum,cat,Molecular,Copy Number,4,1,2,2,2,2,2,2,1,1,2,3,2,1,3,3,3,2,3,2,2,3,2,4,2,2,2,3,1,2,2,2,2,3,2,2,2,3
FANCG_CopyNum,cat,Molecular,Copy Number,4,1,1,3,2,2,2,3,1,1,2,3,2,1,4,2,3,2,4,2,2,3,2,3,2,2,1,3,1,2,2,3,2,3,2,2,2,3
ALDH1B1_CopyNum,cat,Molecular,Copy Number,4,1,1,3,2,2,2,3,1,1,2,3,2,2,4,2,3,2,2,2,2,3,2,3,2,2,1,3,2,2,2,2,2,3,2,2,2,3
FAP_CopyNum,cat,Molecular,Copy Number,3,1,2,2,2,3,2,4,2,2,2,2,3,3,3,3,3,2,2,3,3,6,2,4,2,2,2,3,2,2,2,2,2,3,2,2,2,3
FBLN1_CopyNum,cat,Molecular,Copy Number,2,1,2,2,2,1,2,3,1,1,4,2,2,1,2,2,3,2,2,2,3,7,2,4,2,2,2,4,2,2,2,2,2,3,2,2,1,3
SAMD9L_CopyNum,cat,Molecular,Copy Number,3,1,2,2,2,1,2,6,2,3,2,4,4,2,4,4,2,1,3,5,6,3,2,3,2,2,1,4,2,1,3,1,2,3,2,3,3,3
AMER2_CopyNum,cat,Molecular,Copy Number,2,1,2,2,2,2,2,3,1,2,2,3,2,2,2,5,2,2,3,2,2,3,2,3,2,1,2,3,1,2,2,2,2,2,2,2,2,2
ATAD3C_CopyNum,cat,Molecular,Copy Number,6,1,2,3,2,1,3,5,2,2,2,3,3,2,3,4,3,2,3,2,2,4,2,3,2,2,2,3,1,3,2,2,2,3,2,2,1,2
FARSA_CopyNum,cat,Molecular,Copy Number,2,1,2,2,2,2,2,4,2,1,2,5,2,2,2,2,6,2,2,2,4,3,2,3,2,2,1,4,2,2,2,2,2,3,2,3,1,3
USP12_CopyNum,cat,Molecular,Copy Number,2,1,2,2,2,2,2,3,1,2,2,3,2,2,2,3,2,2,3,2,2,3,2,3,2,2,2,3,1,2,2,2,2,2,2,2,2,3
TMEM254-AS1_CopyNum,cat,Molecular,Copy Number,4,1,2,2,2,2,3,3,2,2,2,5,2,3,2,2,3,2,3,2,4,4,2,4,2,3,1,4,2,2,3,2,3,4,3,2,1,3
PLAC9_CopyNum,cat,Molecular,Copy Number,4,1,2,2,2,2,3,3,2,2,2,5,2,3,2,2,3,2,3,2,4,4,2,4,2,3,1,4,2,2,3,2,3,4,3,2,1,3
FASN_CopyNum,cat,Molecular,Copy Number,7,1,2,2,2,3,3,3,2,2,4,4,2,3,4,2,2,2,3,2,4,4,2,5,2,2,2,5,3,2,2,2,2,4,2,2,3,4
MTIF3_CopyNum,cat,Molecular,Copy Number,2,1,2,2,2,2,2,3,1,2,2,3,2,2,2,3,2,2,3,2,2,3,2,3,2,2,2,3,1,2,2,2,2,2,2,2,2,3
GSX1_CopyNum,cat,Molecular,Copy Number,2,1,2,2,2,2,2,3,1,2,2,3,2,2,2,3,2,2,3,2,2,3,2,3,2,2,2,3,1,2,2,2,2,2,2,2,2,3
OR8U1_CopyNum,cat,Molecular,Copy Number,4,1,2,2,2,2,2,4,2,2,3,3,3,2,3,3,2,2,3,3,3,3,2,4,2,3,2,3,2,2,2,2,2,3,2,2,2,3
OR4C16_CopyNum,cat,Molecular,Copy Number,4,1,2,2,2,2,2,4,2,2,3,3,3,2,3,3,2,2,3,3,3,3,2,4,2,3,2,3,2,2,2,2,2,3,2,2,2,3
OR4C11_CopyNum,cat,Molecular,Copy Number,4,1,2,2,2,2,2,4,2,2,3,3,3,2,3,3,2,2,3,3,3,3,2,4,2,3,2,3,2,2,2,2,2,3,2,2,2,3
OR4S2_CopyNum,cat,Molecular,Copy Number,4,1,2,2,2,2,2,4,2,2,3,3,3,2,3,3,2,2,3,3,3,3,2,4,2,3,2,3,2,2,2,2,2,3,2,2,2,3
OR4C6_CopyNum,cat,Molecular,Copy Number,4,1,2,2,2,2,2,4,2,2,3,3,3,2,3,3,2,2,3,3,3,3,2,4,2,3,2,3,2,2,2,2,2,3,2,2,2,3
OR5D14_CopyNum,cat,Molecular,Copy Number,4,1,2,2,2,2,2,4,2,2,3,3,3,2,3,3,2,2,3,3,3,3,2,4,2,3,2,3,2,2,2,2,2,3,2,2,2,3
OR5L1_CopyNum,cat,Molecular,Copy Number,4,1,2,2,2,2,2,4,2,2,3,3,3,2,3,3,2,2,3,3,3,3,2,4,2,3,2,3,2,2,2,2,2,3,2,2,2,3
OR5D18_CopyNum,cat,Molecular,Copy Number,4,1,2,2,2,2,2,4,2,2,3,3,3,2,3,3,2,2,3,3,3,3,2,4,2,3,2,3,2,2,2,2,2,3,2,2,2,3
OR7E5P_CopyNum,cat,Molecular,Copy Number,4,1,2,2,2,2,2,4,2,2,3,3,3,2,3,3,2,2,3,3,3,3,2,4,2,3,2,3,2,2,2,2,2,3,2,2,2,3
OR5AS1_CopyNum,cat,Molecular,Copy Number,4,1,2,2,2,2,2,4,2,2,3,3,3,2,3,3,2,2,3,3,3,3,2,4,2,3,2,3,2,2,2,2,2,3,2,2,2,3
OR8K5_CopyNum,cat,Molecular,Copy Number,4,1,2,2,2,2,2,4,2,2,3,3,3,2,3,3,2,2,3,3,3,3,2,4,2,3,2,3,2,2,2,2,2,3,2,2,2,3
OR5T2_CopyNum,cat,Molecular,Copy Number,4,1,2,2,2,2,2,4,2,2,3,3,3,2,3,3,2,2,3,3,3,3,2,4,2,3,2,3,2,2,2,2,2,3,2,2,2,3
OR8H1_CopyNum,cat,Molecular,Copy Number,4,1,2,2,2,2,2,4,2,2,3,3,3,2,3,3,2,2,3,3,3,3,2,4,2,3,2,3,2,2,2,2,2,3,2,2,2,3
OR8K3_CopyNum,cat,Molecular,Copy Number,4,1,2,2,2,2,2,4,2,2,3,3,3,2,3,3,2,2,3,3,3,3,2,4,2,3,2,3,2,2,2,2,2,3,2,2,2,3
OR8J1_CopyNum,cat,Molecular,Copy Number,4,1,2,2,2,2,2,4,2,2,3,3,3,2,3,3,2,2,3,3,3,3,2,4,2,3,2,3,2,2,2,2,2,3,2,2,2,3
OR8U3_CopyNum,cat,Molecular,Copy Number,4,1,2,2,2,2,2,4,2,2,3,3,3,2,3,3,2,2,3,3,3,3,2,4,2,3,2,3,2,2,2,2,2,3,2,2,2,3
OR5M3_CopyNum,cat,Molecular,Copy Number,4,1,2,2,2,2,2,4,2,2,3,3,3,2,3,3,2,2,3,3,3,3,2,4,2,3,2,3,2,2,2,2,2,3,2,2,2,3
OR5M8_CopyNum,cat,Molecular,Copy Number,4,1,2,2,2,2,2,4,2,2,3,3,3,2,3,3,2,2,3,3,3,3,2,4,2,3,2,3,2,2,2,2,2,3,2,2,2,3
OR5M11_CopyNum,cat,Molecular,Copy Number,4,1,2,2,2,2,2,4,2,2,3,3,3,2,3,3,2,2,3,3,3,3,2,4,2,3,2,3,2,2,2,2,2,3,2,2,2,3
OR5AR1_CopyNum,cat,Molecular,Copy Number,4,1,2,2,2,2,2,4,2,2,3,3,3,2,3,3,2,2,3,3,3,3,2,4,2,3,2,3,2,2,2,2,2,3,2,2,2,3
FAT1_CopyNum,cat,Molecular,Copy Number,4,1,2,1,2,1,2,3,3,2,2,2,2,1,2,2,2,2,3,1,2,3,2,3,1,1,1,2,1,3,2,2,2,2,2,2,1,2
OR5AK4P_CopyNum,cat,Molecular,Copy Number,4,1,2,2,2,2,2,4,2,2,3,3,3,2,3,3,2,2,3,3,3,3,2,4,2,3,2,3,2,2,2,2,2,3,2,2,2,3
LRRC55_CopyNum,cat,Molecular,Copy Number,4,1,2,2,2,2,2,4,2,2,3,3,3,2,3,3,2,2,3,3,3,3,2,4,2,3,2,3,2,2,2,2,2,3,2,2,2,3
SMTNL1_CopyNum,cat,Molecular,Copy Number,4,1,2,2,2,2,2,4,2,2,3,3,3,2,3,3,2,2,3,3,3,3,2,4,2,3,2,3,2,2,2,2,2,3,2,2,2,3
YPEL4_CopyNum,cat,Molecular,Copy Number,4,1,2,2,2,2,2,4,2,2,3,3,3,2,3,3,2,2,3,3,3,3,2,4,2,3,2,3,2,2,2,2,2,3,2,2,2,3
MED19_CopyNum,cat,Molecular,Copy Number,4,1,2,2,2,2,2,4,2,2,3,3,3,2,3,3,2,2,3,3,3,3,2,4,2,3,2,3,2,2,2,2,2,3,2,2,2,3
TEX47_CopyNum,cat,Molecular,Copy Number,3,1,2,2,2,2,2,6,2,2,2,4,4,2,4,4,2,1,2,5,6,3,2,3,2,2,1,4,2,1,3,1,2,3,2,3,2,3
ZNF804B_CopyNum,cat,Molecular,Copy Number,3,1,2,2,2,2,2,6,2,3,2,4,4,2,4,4,2,1,2,5,6,3,2,3,2,2,1,4,2,1,3,1,2,3,2,3,2,3
FOLH1B_CopyNum,cat,Molecular,Copy Number,4,1,2,3,2,3,6,5,4,2,3,3,3,3,3,3,2,2,4,3,5,4,2,2,2,4,2,3,2,2,2,2,2,4,2,2,1,3
FAT2_CopyNum,cat,Molecular,Copy Number,3,1,2,2,2,2,2,4,2,2,3,4,3,2,4,4,3,2,3,3,5,4,2,3,2,4,2,5,2,2,2,2,2,3,2,2,2,3
CABCOCO1_CopyNum,cat,Molecular,Copy Number,4,1,2,2,2,2,3,3,2,2,2,4,2,3,2,2,3,2,3,2,4,4,2,4,2,3,1,4,2,3,3,2,3,4,3,2,1,3
TMEM26_CopyNum,cat,Molecular,Copy Number,4,1,2,2,2,2,3,3,2,2,2,4,2,3,2,2,3,2,3,2,4,4,2,4,2,3,1,4,2,3,3,2,3,4,3,2,1,3
ZCCHC24_CopyNum,cat,Molecular,Copy Number,4,1,2,2,2,2,3,3,2,2,2,7,2,3,2,2,3,2,3,2,4,4,2,4,2,3,1,4,2,2,3,2,3,4,3,2,1,3
ENKUR_CopyNum,cat,Molecular,Copy Number,2,2,2,2,2,1,3,4,2,4,2,4,2,2,3,4,2,2,1,3,4,4,2,4,2,2,1,4,2,2,2,2,3,4,3,2,1,3
ARMC3_CopyNum,cat,Molecular,Copy Number,2,2,2,2,2,1,3,4,2,1,2,4,2,2,3,4,2,2,2,3,4,4,2,4,2,2,1,4,2,2,2,2,3,4,3,2,1,3
UNC5B_CopyNum,cat,Molecular,Copy Number,4,1,2,2,2,2,3,3,2,2,2,4,2,3,2,2,3,2,3,2,4,4,2,4,2,3,1,4,2,2,3,2,3,4,3,2,1,3
FAU_CopyNum,cat,Molecular,Copy Number,4,1,2,3,2,2,2,4,3,2,3,3,3,3,3,3,3,2,4,3,3,5,2,4,2,3,2,3,2,2,2,2,2,5,2,2,2,3
PROSER2-AS1_CopyNum,cat,Molecular,Copy Number,2,2,2,3,2,1,3,4,2,2,2,4,2,4,3,3,2,2,2,3,2,4,2,4,2,2,1,3,2,2,2,2,3,4,3,2,1,3
STOX1_CopyNum,cat,Molecular,Copy Number,4,1,2,2,2,2,3,3,2,2,2,4,2,3,2,2,4,2,3,2,4,4,2,4,2,3,1,4,2,2,3,2,3,4,3,2,1,3
FAM241B_CopyNum,cat,Molecular,Copy Number,4,1,2,2,2,2,3,3,2,2,2,4,2,3,2,2,4,2,3,2,4,4,2,4,2,3,1,4,2,2,3,2,3,4,3,2,1,3
TYSND1_CopyNum,cat,Molecular,Copy Number,4,1,2,2,2,2,3,3,2,2,2,4,2,3,2,3,3,2,3,2,4,4,2,4,2,3,1,4,2,2,3,2,3,4,3,2,1,3
ZNF25_CopyNum,cat,Molecular,Copy Number,4,2,2,2,2,1,3,4,2,2,2,4,2,2,3,3,3,2,3,3,4,4,2,4,2,3,1,5,2,2,2,2,3,4,3,2,1,2
GJD4_CopyNum,cat,Molecular,Copy Number,3,2,2,2,2,1,3,4,2,2,2,4,2,2,3,5,3,2,3,3,4,4,2,4,2,2,1,5,2,2,2,2,3,4,3,2,1,2
CCNY_CopyNum,cat,Molecular,Copy Number,3,2,2,2,2,1,3,4,2,2,2,4,2,2,3,6,5,2,3,3,4,4,2,4,2,2,1,5,2,2,2,2,3,4,3,2,1,2
RTKN2_CopyNum,cat,Molecular,Copy Number,4,1,2,2,2,2,3,3,2,2,2,4,2,3,2,2,3,2,3,2,4,4,2,4,2,3,1,4,2,3,3,2,3,4,3,2,1,3
TBATA_CopyNum,cat,Molecular,Copy Number,4,1,2,2,2,2,3,3,2,2,2,4,2,3,2,2,3,2,3,2,4,4,2,4,2,3,1,4,2,2,3,2,3,4,3,2,1,3
KCNJ5-AS1_CopyNum,cat,Molecular,Copy Number,2,1,2,1,2,1,2,4,1,2,3,1,4,2,3,3,2,2,4,3,4,4,2,2,2,2,2,3,1,1,2,2,2,2,2,2,2,3
HYLS1_CopyNum,cat,Molecular,Copy Number,2,1,2,2,2,1,2,4,1,2,3,1,4,2,3,3,2,2,4,3,4,4,2,2,2,2,2,3,1,1,2,2,2,2,2,2,2,3
TMEM218_CopyNum,cat,Molecular,Copy Number,2,1,2,2,2,1,2,4,1,2,3,1,4,2,3,3,2,2,4,3,4,4,2,2,2,2,2,3,1,1,2,2,2,2,2,2,2,3
SLC37A2_CopyNum,cat,Molecular,Copy Number,2,1,2,2,2,1,2,4,1,2,3,1,4,2,3,3,2,2,4,3,4,4,2,2,2,2,2,3,1,1,2,2,2,2,2,2,2,3
OR8B12_CopyNum,cat,Molecular,Copy Number,2,1,2,2,2,1,2,4,1,2,3,1,4,2,3,3,2,2,4,3,4,4,2,2,2,2,2,3,1,1,2,2,2,2,2,2,2,3
OR8G5_CopyNum,cat,Molecular,Copy Number,2,1,2,2,2,1,2,4,1,2,3,1,4,2,3,3,2,2,4,3,4,4,2,2,2,2,2,3,1,1,2,2,2,3,2,2,2,3
OR10G8_CopyNum,cat,Molecular,Copy Number,2,1,2,2,2,1,2,4,1,2,3,1,4,2,3,3,2,2,4,3,4,4,2,2,2,2,2,3,1,1,2,2,2,3,2,2,2,3
OR10G9_CopyNum,cat,Molecular,Copy Number,2,1,2,2,2,1,2,4,1,2,3,1,4,2,3,3,2,2,4,3,4,4,2,2,2,1,2,3,1,1,2,2,2,3,2,2,2,3
OR10S1_CopyNum,cat,Molecular,Copy Number,2,1,2,2,2,1,2,4,1,2,3,1,4,2,3,3,2,2,4,3,4,4,2,2,2,2,2,3,1,1,2,2,2,3,2,2,2,3
OR6T1_CopyNum,cat,Molecular,Copy Number,2,1,2,2,2,1,2,4,1,2,3,1,4,2,3,3,2,2,4,3,4,4,2,2,2,2,2,3,1,1,2,2,2,3,2,2,2,3
